comment_text,label
"""

As I said, it was an in joke.  I and my friends often say """"fuck off"""" and """"fuck you"""" to each other. The origins are irrelevant. 
I'm still amazed how upset people get with a word though. I still can't see how it disrupts anything nor how it is in opposition to any policy. If I had """"f*ck you"""", it would mean the same thing, but I doubt anyone would get upset.  ~AFA.""",1
"Forbes 

What more reliable source then forbes you need idiot second where do you get your source go check the net worth its 72.9 you stupid.",1
"Hey Fuckhead
Quit acting like the all mighty editor. It is not up to you to decide whether something is adequately cited to be on Wikipedia. Your argument that there can't be any orignial research is utterly ridiculous. Everything is original research at one time or another. Let the reader decide or bring it to the talk page before you decide. Leave it alone until you are given premission by the group. I think more people like the cultural references in South Park than do not. So under rule of the majority leave it alone or you will be deleted.",1
"That's fine.  It's not like anyone would have noticed you were gone, because you don't edit anything else besides the Westerfield article.  Which only reinforces my belief that you have an agenda to push around here.  You aren't anything I can't handle.  Just know that I'll continue to revert your salacious babble about Damon being in a bedroom with a woman.  As well as the price of the Van Dam's new home.  As if any of that has any relevance to the crime.  Victim bashing a great tactic used by the child-killers attorney to defend the pervert.  You think you know so much because you're on the side as the pervert???  What kind of man has rape videos on his computer?  Does it feel good to be on the same side of a man like that?   Yeah, yeah, sure, it was really Neal who was into that stuff.  Either way someone in that home was a pervert, and even if it was only Neal who looked at the child porn and rape videos he had to learn it from someone.  My guess would be by daddy-dearest.",1
"Why do not the two of you, the mentally retarded Jennygirl and the omnipotent Richie Rich, go together to Harrods and dont forget to choose together, being an authentically healthy and sociable couple,  time and location, maybe a restaurant,and then enjoy very evidentliy your meal and in case you should discover that you cant pay anymore, then do not expect them to let one of you peel the potatoes in return. Maybe they wont even say Hello when you come back after they would be kicking off your dipshit spinning incapable ass from the central perk. Enjoy yourselves and your longest sentence Johnny-come-lately.  —Preceding unsigned comment added by  (talk • contribs) 03:51, 24 August 2008",1
"""

You're such a fool. I assume you are one of the Beckham obsessives who has no regard for the facts. You should not edit WP when you do not adgere to the facts. The page you linked to VERY plainly refers to him as a FOUNDING leadership council member. He was a council member when it was FOUNDED in 2007 - not now. You do understand what founding means don't you. You are such a liar by claiming I have inserted the word """"founding"""" It is there in black and white on the very page you linked to  """"From our two FOUNDING Leadership Council Members"""". How can you be so deceitful to claim the word """"founding"""" was inserted when it is very plainly on the page you yourself have linked to.   """,1
"Probably best???  Clearly not.  Your objectivity is exposed as bankrupt with comments like that.  And your cause is in shambles.  I've played Devil's Advocate and been a provocateur in the past, on the other side, but when you stoop to my level, you lose.  You must be like Caesar's wife, not a intellectual prostitute, don't you know?  Your cause is now lost, as evidenced by Copenhagen. Maybe in the next generation things might change, especially if Peak Oil turns out to be true.  But for now AGW is finished with the average person in the USA and China (carbon neutral UK is another matter, and irrelevant).  Back and fill, damage control from here on out. Goodbye.  I don't care who reads thisas long as you do.  Delete it now Bill, but the dagger is in your stomach and twisting around.  Bye.",1
"Deletionism is Poisoning the Wells That Everyone Are Drinking From 

Dear Jimbo,

I recently wrote a post on my Facebook account based on what I wrote to a deletionist who deleted Olamot Con because a different deletionist marked it for speedy deletion, before I had a chance to work on it further and address their concerns. Here is the link - https://en.wikipedia.org/wiki/User_talk:FreeRangeFrog#A_BIG_FUCK_YOU_TO_YOU.2C_SCUM_OF_THE_EARTH.21.21.21_YOU_ARE_NOT_A_GENTLEMAN.21.21.21 . Wikipedia deletionists like him are poisoning the wells of everyone and demotivate people considerably. You should speak against them NOW!!!",1
"""

For someone that doesn't like the smell of dogshit you sure shovel a lot of it.  It may be trivial and childish to you, but there aren't a bunch of """"Theresa Knott's"""" reading Wikipedia.  I think it is great that the same electronic encyclopedia you are an administrator for has a definition of """"A Mars Bar Party"""".  Yeah...my post is trivial, childish, and irrelevant.  Good luck with the administration, you're doing a real bang up job so far.""",1
"(UTC)

 Not knowing what happened,  perhaps the IP-only poster was an idiot etc.  However,  as an editor using only an IP,  they'll likely never to see your rant.  Therefore I'm not sure of the point of having the above on the discussion page (etc).  Could someone clarify the underlying issue?  Thanks.  03:33, 25 June 2012",1
"BLHDA 
I am the one that wrote the second article and i was not aware of Darren creating the first article, the fact that you accused darren of writing it is somewhat stupid as it clearly says that Jimothytrotter wrote it, either your a complete idiot or your just trying to annoy us, whatever your trying to do i will not tolerate it and any more VANDALISM from you,c os thats what it is VANDALISM will be highly critisized and removed. The article on BLHDA is perfectly ok and i am offended that you could see it as a nonsense article.
I will recreate the article and will do whatever i can do to protect it from scum like you.
your friend Jimothytrotter",1
"Lack of New York Post report in the artical  

 lack of Mark Lavin / New York Post report in the artical  
 There should be someting in the artical about Mark Lavin exposing Olbermann about his alegedly being a pervert with a small penis audio here Artical Here",1
"""

We can all tailor hypotheticals to fit our arguments, but they are irrelevant, practical application is the real test. In regards to Islam, it is a vicious and wicked faith, and it is against all bounds of human logic, in Islam, a woman bearing her hair is haram, but her husband beating her up is halal, does this not defy human logic? """"Do unto others as you would have them do unto you"""" is the oldest part of morality, it is a code to live by, if it is removed then simply in moral terms you can do what you like to people. Islam is a vicious and wicked faith, and Mo was a vicious and wicked man. I will keep on fighting against Islam. 

""",1
"Ryulong & Cacknuck are lying fascists!!!!! 

Ryulong & Cacknuck are lying fascists!!!!!",1
"Quit with the crap, okay?  

Too many people are abusing this page because of what happened at the end of the Cowboys-Redskins game tonight. Please lock out unregistered users so it does not become a farce.",1
"""HI ARROGANT CATHOLIC-PANDERING DUMB FUCK, STOP LYING FUCKHEAD:

http://en.wikipedia.org/wiki/Template_talk:Citations_missing#Inline_citations_are_not_required_by_policy

1. Inline citations are not required by policy

No policy requires inline citations. They are often a good idea, and are a requirement for feature article status, but it is not a requirement for all articles. Furthermore, the tag is often used when the article has adequate sources. This tag therefore enshrines a particular editor's view about style (that the article in question should have inline citations) in an inappropriate way. That point belongs on the talk page, not in the article itself. Robert A.West (Talk) 

    Where does it say that featured articles have different requirements then other articles? Jeepday 

        The whole point in to get citations for all articles so that they meet the WP:V requirements, I have noticed that tags quite often help by bringing this to attention of users, particularly new-ish users. Cheers SeanMack 

            I agree with Jeepday and SeanMack. Our ultimate goal should be for every article to be of FA quality.  Satori Son 

                That goal is not consensus among editors. But more importantly, inline citations for every fact are not an FA requirement; see WP:FA? section 1c. CMummert · talk 

2. I GAVE THE LINK TO WHAT I WAS REFERRING TO YOU FUCK SO HOW CAN YOU NOT SAY THAT I DID NOT PROVIDE A REFERENCE FUCKTARD? WELL LYING FUCK? 2. FUCKTARD HOW CAN I PROVIDE A REFERENCE TO A DELETED POST YOU FUCKIN MORON?

3: FUCKHOLE DEATHTARD, FOR THE SECOND TIME HERE IS THE CITATION FUCKHOLE AND THIS TIME ON DISPLAY FOR YOUR FUCKHOLE EYES:

Teacher knows something about Catholic bashing

   Posted by Alex Murphy

On Religion 02/22/2007 9:46:01 AM PST · 78 replies · 835+ views

The Bakersfield Californian ^ | Feb 21 2007 | LEONEL MARTINEZ My catechism teacher, Sister Mary Lou Petrillo, was a smart and scrappy nun who drilled into us the basics of Catholicism without demeaning other Christian churches or religions. Too bad Sister Mary Lou isn't available to teach a few intensive lessons on tolerance to the campaign people of presidential candidate John Edwards. Within the last few weeks, two bloggers for the former North Carolina senator resigned after being hit with criticism from conservative Catholic organizations angered by past anti-Catholic remarks the bloggers posted on the Web, according to CNN. Melissa McEwan and Amanda Marcotte quit after groups like the Catholic...

(EXPLETIVE DELETED) CATHOLIC BASHING (Reinhard)

   Posted by jazusamo

On News/Activism 02/15/2007 9:04:00 AM PST · 18 replies · 940+ views

The Oregonian ^ | February 15, 2007 | David Reinhard Welcome, ladies and gentlemen, it's time to play that favorite game of conservatives and Republicans  """"What if . . ."""" Todaywe have a special """"twofer"""" edition of the game that asks: """"What would happen if a Republican tried something like this?"""" Pay attention, double-standard mavens, because this is a multipronged question today: What if . . . . . . a Republican presidential candidate hired a blogmaster whose writings featured vile attacks on other religions and expletive-laced rants against those who disagreed with her? . . . the same Republican also hired another blogger whose writings featured similar...

""""The Catholic League"""", mighty champion of ....gay bashing and anti-semitism ? (Propaganda alert!)

   Posted by Joseph DeMaistre

On Religion 12/09/2006 8:55:50 PM PST · 21 replies · 592+ views

Talk to Action ^ | Sun Jun 25, 2006 | By Bruce Wilson Hate speech is typically the first line of attack employed by bullies, but bullies become emboldened when eliminationalist rhetoric is tolerated, and that societal acceptance can lead to far worse things. I've previously covered hate speech - see Enough Hate Spech To Stun An Ox, and Hatecrime.org has an extensive collection of hate speech targeting homosexuals. Suprisingly - or not - at least one individual whose statements are featured in that archive ( and also in collections of antisemitic rhetoric ) is also leader of a prominent Christian right group that claims to fight against anti-Catholic bias and discrimination who...

CATHOLIC-BASHING PLAYS ARE HOT

   Posted by NYer

On News/Activism 08/18/2006 3:46:38 PM PDT · 23 replies · 548+ views

Cath",1
"""
Firstly, YouTube is never a reliable source. And if you are too lazy to search for the sources, then there's no helping that; the information cannot be added (unless of course someone else will find the sources.) ''''''''''[talk] """,1
"Make that four, fifth is underway.  This is rediculous!   18:32, 29 Dec 2004 (UTC)",1
"""Honestly? You all get your pages to talk about your Railroad fetish and your """"awards"""", but when somone actually does something real, and someone wants to bring attention to that persons accomplishments, you nerds attempt to block it? This is communist. 

""",1
"""Now hear this Somchai Sun cracker.   Some of us here on Wikipedia are not caught up in the racist swindle of using the word """"Islamism"""".  There is nothing wrong with wanting to delete this page -that is not censorship but respect for encyclopedic knowledge, whereas you worshiper of authority want to kiss the ass of all the white scum anti-Muslim pro-war, intellectual nobodies, who want to turn wikipedia into the National Enquirer or some kind of British tabloid.  We won't stand for it so don't bother coming back you simple anti-Semitic pseudo-journalistic charlatan!!!  """,1
"Over here, Q.! 

This is my 3rd and last post: you should have a gander at the editing history of the stupid-ass Anorak article. Is that what you people here defend? Is that THE WIKI that everyone worships? Some bunch of petty little teenagers you all turned out to be: damaging good work just because I did it.75.21.103.28  I was Djathinkimacowboy",1
"""

 You are one of most fundamentalist """"athiest"""", agenda-pusher and egoistic bullyI have ever seen... 

I have, finally, decided to create a user-id for Wikipedia. I have gone through most of your edits and I have noticed that you are on of the most fundamentalist """"athiest"""" on Wikipedia. Your sole purpose to be on Wikipedia is to manipulate the WP guidelines and use them to your own benefit. You even have the audacity to create a list of web-sites which, in your point-of-view are not """"reliable"""" (Indeed, you use WP guidelines to clout your """"point-of-view""""). You are NOTHING but an agenda-pusher, egoistic bully. Having said that.. No, I don't assume """"good faith"""" in your edits because they are full of bias and hate. I will make sure that you get exposed on the internet.   """,1
"""

Hey asshole.

Stop putting in the redundant phrase """"a claim unsupported by other modern or ancient sources"""", shitface. The Encyclopedia Iranica does indeed find support in the ancient sources (considering how many troops Ariobarzanes brought with himself to the battle of Gaugamela, and the nature of the location of the battle of the Persian Gates which could IMPOSSIBLY house any of the estimates given by Hammond or Waldemar Heckel) The Greek numbers given are obviously inflated and have no root in historical reality. How can Ariobarzanes magically summon more troops than Darius III Codomannus at Ecbatana (where the greater part of the nobility followed him)? Explain that to me, cuntface.

So stop being a shithead, pretty please? I will not relent in removing that phrase. It is stupid on so many levels and serves only as an attempt to discredit the Encyclopedia Iranica, when in fact it does a better job at cutting down customarily inflated Greek estimates than Hammond who takes his numbers straight from the Imperial Roman author Curtius-Rufus (Which was a thinly veiled political exaltation of emperor Vespasian).

Fucking idiot.""",1
"""

""""To these authors an Islamophobic position typically encompasses the belief that Islam intrinsically promotes religious fanaticism, violent tendencies towards non-Muslims, terrorism, and that Islam is intrinsically hostile to concepts such as equality, tolerance, democracy and human rights.""""

Islam does intrinsically promote religious fanaticism, does promote violence and ill-feeling towards non-Muslims, does seem to spawn many terrorists, and is intrinsically hostile to concepts such as equality, tolerance, democracy and human rights.

I thought a phobia was an irrational fear of something. 

I admit that I do fear Islam, the belief system, but I don't consider this a phobia. It seems quite rational to me. I just don't want to see many more countries becoming anything like Iran, with sinners being put to death for commiting """"crimes"""" that are merely breaches of Islam. 

Islam does seem to promote a desire to do away with secular democracies and impose Islam as a form of government. Muslims somehow manage to evoke more uneasiness in me even than George Bush and his loony Fundamentalist Christian friends.

Religion is such a scourge on our species. Killing each other over invisible dieties who don't even exist. Dumb.""",1
""":::I'm afraid I don't understand what you are asking me.  But virtually all of what you quote is simply factually incorrect.  There exists no other website where the community's control is greater.  The users of Facebook do not elect the majority of the board.  The users of Google don't get to collaboratively work with developers with all software open source and publicly distributed to improve Google.  """"...you must now accept a new political economy: you have permanent lower-caste status"""" - that's just sheer unmitigated bullshit.  
""",1
"""The very problem is there: who """"forced a meaning"""" into the Second Commandment?

- I or the falsifier rabbis?

Do you mean that you blinly believe in an obviously falsified interpretation just because it is group interpretation? In other words, are you totally castrated or simply circumcised???

I repeat my great source is the mere text of the Second Commandment and I say that the WIKI does not require a better source so that any wikipedist may take the Second Commandment as specific reference, especially if this wikipedist chooses the Orhodox rabbis' translation (Paris: Editions Colbo; French Rabbinate) Sigismond, astonished to report that the four tildes do not give his signature???? Why does this sistem works for everybody but me????   

""",1
"""

 Hang 'em both? 

In all honesty, it feels like you're going to a mugging in progress and telling the two involved, """"just knock it off.""""  User:AppleTrees has been wiki-stalking me, and I'm starting to realize that he's just looking for the free English lesson.  It's creepy and emotional diarrhea... and I've done nothing to perpetuate the situation, just looking to defend myself against a serial attacker. -  """,1
"First of all, what the fuck does homosexuality have to do with anything?  Are you seriously that homophobic?  Ejaculation appeals to women too, but you don't mention women, that was highly fucking bizarre.  Secondly, Wikipedia is not censored, and shouldn't be.  If your school cannot realize that Wiki serves as an encyclopedia (of sorts) on the web, then that's too bad.  I'm sure if you added some pictures that served as a purpose, and backed them up, there would be no problem.  And I highly doubt you've done such things; it just seems like you came here to rant about gay people, and THEN make it seem like it all went together. 71.59.189.46",1
"I have never seen so many stupid people pretending to be halfway smart as in this section. It's COBOL, not Cobol, and it does not represent years as strings, you morons. You use two digits - digits, not strings - in WORKING STORAGE, denoting them as '99', meaning directly two digits. In IBM's own collating sequence of course.

Why don't you people just bugger out of here and leave this high brow stuff to people with an education and an IQ above that of your ilk - that of the common ape?",1
"Gamaliel is a spic asshole with an axe to grind.  Get rid of him. He should be picking something, not allowed to play on Wikipedia.",1
"Congratulations! 

Your furious defense of the racist propaganda posted by Sitush & Co. makes me wonder whether you are his homosexual wife. So, are you gay? There are many other easier ways to do it. You can protect the article and give exclusive edit rights to the trio. I don't know why you are having such hatred towards us... may be because some of you were illegitimate children produced by Nair fathers.. is it so?",1
"July 2010 (UTC)

Oh my goodness! What a HUGE surprise!! Ronz is unable to understand anything that is not his own opinion. How surprising - not. Dear Mr Ronz: please stop:
Contributing NOTHING positive to WP.
Changing other people's contributions.
Threatening people.
Attempting to bully people.
Wasting my time.
Wasting your own time.
Wasting everbody's time.
  12:06, 7",1
"military of cape verde 

could you please put an edit on the Military of Cape Verde i don't  know russian equipment   
i know that amilcar cabral had visited russia like 3/4 times but i don't know i heard english poeple on TV saying russia is shit cold but yeah they had the coldwar (  )",1
"Daedalus is nothing but a filthy n!gger and a cyberstalker who sits in his mommy's basement and who fails - yet again - at trying to ban me and stop me from getting my lulz on.  I have access to THOUSANDS of IPs and have many 25 sleeper accounts, so u fail u wiki-police homos.  plz feel free to suck my d!ck u n!gger f@ggot.  You==========> fail. anyways, u have to be watchful everywhere - i can pick and chose my announcements at will, and still edit via my sleeper accounts from IPs all across the world. u wont no when or where i will appear. my lulz is 4ever u n!gger f@gget.

Stop cyberstalking people u freak. go back to hiding in mommy's basement and playing Call of Duty or whatever gay thing u do since it is obvious that u are unemployeed cuz u spend all day on wikipedia looking like the lozer u are.  Moar lulz for me!!!!  Horray for me!!!  Im kool and ur a fool!!!!  I shall surface again and make myself known in a month or two. HEY EVERYBODY - Daedalus is a n!gger and a f@ggot!!!!!!!!!!  Look at the n!gger f@ggot!  You===========> fail.",1
"""

 You're really good at this 

But did you know when you reverted my """"vandalism"""" over at Charydibibidis you just reverted it back to other types of vandalism?  I guess morons like you(tm) take this crap too seriously and in the process, loose the ability to detect between a legit page and bullcrap that will be deleted by an administrator whenever he/she sees it.  I guess that's all I can expect from a god warrior who thinks FEMA will lock you up in a concentration camp in """"2012"""". 99.142.17.112  

""",1
"If you're a motherf**king a**hole, what can I do? 

Yes you are along with the rest of the gay bi!ch Wikipedia community.",1
"My Life Would Suck Without You 

My Life Would Suck Without You now passes WP:NSONGS as it has been mentioned/reviewed by Rolling Stone!-",1
"i want to speak to the manager. Do you... do you own Wikipedia now, sir Thomas? I hate you, you have no say in what I have say to the world on Wikipedia. I see your true colors, Tommy, they're ugly and gay. Like you.",1
"you shut your whore mouth 

 An open letter from the Wikipedia Review 

This is a message to Beam,

What the fuck do you think this is, some place where you can just waltz in unannounced and be received with arms wide open? WELL FUCK THAT! This is motherfucking Wikipedia, bitch. WE call the shots. WE ALWAYS get shotgun. WE don't give a fuck who you are, because WE are infinitely more important than you. WE are always first in line. WE always fuck the hot chick before she gets acne and settles for you. WE rob banks, charities, and ANYONE else who fucking pisses us off. This place is more than just a place, faggot, it is an IDEOLOGY. And this ideology says you need to GET THE FUCK OUT. 

No one here will ever like you. WE have already established cliques, slop-worthy-hoes, and prop-worthy-bros, GOT IT? WE are the ideology of elitism, exploitation, and lulz. This isn't a fucking game, kid, so don't try to tag along. You're talking to people who have been around the block AND THEN SOME. WE pioneered class. WE made 'cool' cool. And you? What have you done? Jerked off in the shower? WE INVENTED JERKING OFF IN THE SHOWER, you stupid bitch. There is a clear-cut, defined, infinitely thick WALL between you and us. WE built the wall that keeps you fags OUT. So don't try to act like you know what the fuck is going on, because you don't. You just do NOT. 

But you really think you can compete with the Review? LOL WOW Don't make me start flaming you. Are you forgetting who we are? WE are the ones who film people like you getting fucking destroyed by us. WE will rip your ASSHOLE out of your fucking rectum, STITCH IT on top of your pitiful dick hole, and then fuck you in the VAGINA we just made for you. SO WE MAKE YOU INTO A BITCH. Do you get it now? This site isn't a game, it isn't a place to 'chill' with your fags, and it isn't some fucking haven where people like you can get acceptance from people like US. IT ISN'T GOING TO HAPPEN. JUST GTFO",1
"You're the one who's acting moronic by bringing back pages like Zarbon's and Dodoria's for no apparent reason! As I've already explained in my edit summary, WP:DBZ is still discussing things and characters like Paikuhan are to be merged soon. Please be patient. Don't be a dick about it by complaining. Also, make sure you sign your posts using four tildes (~~~~), as it is hard to decifer who's leaving the comment. Power level (Dragon Ball)",1
"PN News
You mean the people here actually care about the talk page of a low importance-rated article? I'm surprised at this news. I left that comment in the in the edit because the person who consistantly reverts it back has no justifiable reason to do so. The information I provided for PN News' moveset is stated clearly and is from reliable sources, yet the fucktard keeps reverting it.",1
"It was anonymous on accident, and FYI, I'm not a troll moron.  23:54, 11 Sep 2004 (UTC)",1
"""

What the hell does that mean? Talk English not Wiklish. Are you some kind of homomorph? -)
As to RoyBoy, he is not very good at checking his facts. Even a cursory Google would show that Jonathan Sarfatti and Jack Sarfatti are not the same person and live on different continents. Notice how silent the Great Mathematician Dr. Hillman is in the light of Nobel Prize physicist Brian Josephson's remark above putting him in his proper place and in Hillman's inability to respond to Sarfatti's detailed argument above. It is not enough to bluster """"it's nonsense"""". Burinski will also respond he is not on e-mail all the time. None of your facts check out. Everything Sarfatti has said is the truth and his arguments on the physics have not been refuted. You people not only have no respect for truth, you simply cannot even perceive it because this information is too advanced for all of you - even Chris Hillman who is not a physicist although he is a mathematician of sorts - he admits he is not even interested in quantum theory so he should recuse himself if he were really honest. Brian Josephson wrote the reality above.

SIGNED JackHorner from The Corner 11:42 Pacific Time Sept 25, 2005""",1
"its an AP article you asshole, how is it not neutral???",1
Harvard Sucks.    Talk,1
Hey jerk we may do a deal: please let in peace the articles of Carl Grissom and Bob the goon. Also unlock the Chase Meridian articles and accept that Jack Napier are in Batman Forever. In change I let of vandalize the user articles.,1
"How tiny is your penis??? 

You already had me blocked like a piece of shit might, without regard for the REASON for the conflict.  But you couldn't stop at the given template, could you? No. You had to add your own extra bit of personal ad hominem needling, to make yourself feel like a real big man.  Good for you, pal.  I wouldn't dream of eve making another contribution (after having done so THOUSANDS OF TIMES) to WP ever again, and petty tyrants like yourself are the reason.  Feel free to have me blocked again, goof.  You're rubbish, and so is Wikipedia.",1
"""

 You are one of the most pathetic administrators on this site. 

This is just plain sad. I am a susbcriber to Jane's Intelligence online, and I found the article easily. (you need to be a subscriber to access it, but it is certainly not hard to find). If you tally up the total UDA/UVF/LVF killed in the book lost lives (from 1968-1998) it shows 90 Loyalists killed by the IRA and INLA during that time period. The book """"The Irish War"""" also gives the number of 90, on the page I quoted, as does the Jane's intelligence report. That is THREE sources to the one source you quote. I am sick of having my hard work hacked up by some half-assed administrator who can't deal with the fact that his IRA article was full of innacuracies. I have contacted a friend of mine who is a senior administrator, you should be recieving an E-mail from him shortly. Unless you want your administrator privilages revoked, I suggest you either stop re-editing my article, or merge my facts with your own. I am pissed that I took the time to re-submit the article in the way you asked, and you are still throwing a hissy fit. You are one of the worst administrator's I have ever dealt with, you are the reason academics don't respect Wikipedia. 

PS. I realize you are a Loyalist terrorist supporter, and therefore can't deal with the fact that the IRA killed a large number of UDA/UVF/LVF members...but those are the historical facts, grow up and deal with it.

I will re-post my article daily to ensure that people who want a relaible article, can have one.""",1
"Fuck all of you. We need a fucking lynch mob and get all of you fucking admins driven off of WP. We need to put edit blocks on every fucking single article on WP and shut you fucking assholes out.  I'm tired of cleaning up all the fucking vandalism out of the fucking articles, and I'm tired of getting attacked by fucking assholes, like you, who don't have a fucking clue of what the article is about to begin with, and, because you're a fucking admin, should know fucking better then to fuck with none of your business. Fuck off all of you.",1
"2010 (UTC)

Seriously, fuck this guy's fucking face.  I am so fucking sick of fucking seeing it every fucking time I want to fucking read the fucking article about fucking boobs on the fucking internet. 160.39.54.179  02:10, 23 December",1
"Listen you cock monger, I know all about Regal Cinemas and their ass scratching managers so dont tell me what I did was vandalism you are vandalism you bitch. 

-GardenGnome990",1
"You reported me to AIV? Hilarious. That's one of the dick moves Werieth pulled too. Although he only did it as he knew reporting me to SPI would have probably brought him to much attention - at that stage he was still trying to keep the whole thing quiet, as it obviously benefited him. Not that he need have worried - every admin that ever responded to him, either at SPI or AIV, took the exact same view of my socking as as you espouse here (although obviously some were motivated by more than just incompetence). As such, it's likely your report to AIV is only going to ensure their names don't get picked up and the systems/attitudes/culture that cause this obviously counter-productive reaction don't get fixed - meaning that Werieth might as well try his arm at another return later. It speaks volumes that you'd think reverting me was remotely a good thing, even though in that very same ANI there's an arb explaining how he could have probably picked up on this whole thing much earlier if it wasn't for just that sort of mindless cycle of reversion and blocking of obvious socks, on the basis all socking is ebil. It's beyond idiotic.",1
"_
ReignMan is a really ignorant person, and a perfect example of why Wikipedia is not to be trusted.
_",1
"Oh yeah, I can't wait until this turns into another William II/Edward II/James I article, with LGBTQ freaks co-opting the content with paranoid theories about faggot coverups in the English Royal Family.  Fuck you and grow the fuck up.",1
"That is utter bullshit and you know it. I left a message on an admins talk page about their abusive behavior and I am a vandal? You guys wonder why people do not want to edit Wikipedia? This sort of bullshit is why. No one cares about how many editors Bbb23 has abused and how many edits to Wikipedia their actions have cost it, because you are a bunch of arrogant clowns that get your jollies by blocking and banning people from Wikipedia. Fuck you Dreadstar! You corrupt fucking waste of an admin! 96.255.237.170",1
"The Federal Police is on to you! 

You racist anti-Australian! I WILL get the Federal Police on you to put you in prison! AUSSIE PRIDE!58.178.146.217",1
"re last message 

why do you act up only when somebody talks about Jewish but you let every piece of garbage out there talk about Islam without any supporting evidence? Listening to FOX news is not enough to learn Islam. They and you have to read Islamic resources before posting their trash up. And you (Vandal Fighter) shouldn't let any trash go through. You are allowing Anti-Islamic stuff but tough on Antisemitism. 
You people can't live without Racism and prototyping and discrimination that is based on lies.

WAKE UP PEOPLE''''''

Don't delete this message if you are not a racist",1
"Cheap caste fanatic Jonathan. NBK Wiki page vandalise chesinappudu leedu gani , Chimpu gadidi edit cheste noppi telisinda. Mind your own business and stop vandalising NBK's Wiki page.",1
"""

You are one swell-headed prick. No one gives a shit about your opinions nor do you impress anyone with your bullshit. """"Conspiracy theorys"""" my ass. Are you one of those sapps who still insists that Oswald killed Kennedy? You probably drive a Honda or Toyota. Do you know what a Pussy looks like? ever get laid?.....""",1
"My Thoughts 

You're a jackass.

Does this look familiar to you? >Never mind the Chinese/Japanese crap, here are the Doobie Brothers.

Eat that up you pussy, and I hope you die",1
"You are a nefarious vandal 

I want you to know that I know that you are a vandal, a sock puppet and a member of a high stakes network of professional Wikipedia vandalizes. I am still gathering evidence right now, but I plan to blow your little schedule,e WIDE OPEN very soon!71.161.207.140",1
"""

MacBook Pro 
Son of a BITCH! Dammit >_< Damn I hate Apple.. their first machine to ship with 1GB is using an Intel CPU. Wow. Death to Steve ~_~

You're absolutely right though, and thank you for linking me. You know, I was looking through their products, and I couldn't find reference to their Technical Specs on either the iMac Duo or the MacBook, because I'm so used to clicking """"Technical Specs"""" since the late 90s when my parents bought our Beige G3.  """,1
"what the hell! 

why did you revert my legitimate question about taking down the RSK page!?!",1
"""Honestly, that was not """"threats of harassment"""", maybe it sounds like it... but you don't know about the actual situation and what happened in the past. GVnayR is a very """"dangerous"""" Wikipedian, I can deepen it. I'm editing Wikipedia since 2010 and I can say that he is the lamest, weirdest, most """"dangerous"""", etc. In my opinion being blocked indefinitely because of this is not fair (1~2 months is more fair). Sadly, blocking this user Hydao (who always fought against vandalism and addition of nonsense things) will not solve the problem. Sooner, the user GVnayR will start adding completely stupid and nonsense things on Wikipedia, which is unacceptable. I will continue fighting against vandalism and nonsense stuff (added by losers/nolifers like GVnayR), with or without """"Hydao"""". Now you are thinking: """"Hydao, you are insulting a user by calling """"loser and no-lifer"""", but that's not an insult, it's just the reality. A high-functioning autistic who doesn't work, doesn't have a job, doesn't have friends, use the government pension to buy PlayStation games and pay the Internet bill, someone who spend his days/months/years doing NOTHING useful (except making frequently STUPID edits on Wikipedia and wasting other ppl PRECIOUS time...) is a big loser who needs a LIFE LESSON. I don't mind if this """"Hydao"""" is blocked, the only thing I know is that GVnayR needs an """"ULTIMATE LESSON"""". Well, at least I can say that Hydao """"died"""" or is """"dying"""" for a decent/noble cause.""",1
"Nice
I love how you sick your pet admins on people. You can delete users comments and leave behind nasty comments in the history but when someone does it to you, you cry like a little baby. You do not have a heart or soul, you are a shallow little cowardly man. It is a small wonder why you are so disliked on Wikipedia.",1
"Truly, hell hath ice cubed.   Defending JDogg?  It was a joke..juvenile?  Yes.  (Beavis and Butthead/Southpark fans unite!!)   But a violation of BLP?  No.  Lighten up (for the moment..until Josh says something really stupid)",1
"Thanks 

You Chasewc91 & Nightscream makes from good article (https://en.wikipedia.org/wiki/Umbrella_(music_video)) really SHIT. THANK U FOR THIS!!!
FUCK U, BITCHES!!!",1
"""LWC,  there is more to it than you think. You see one particular editor here, Ctjf83, pus out all possible stops to retain this image, even over other fisting images. Hmmmmm.  This is because it is quite transparent that it is a photo of himself getting fisted, and he gets some satisfaction from seeing it on the website. He is a confirmed homosexual and seems sick  — Preceding unsigned comment added by  (talk • contribs)  

""",1
"Dear Ma'am, 

As the Head Commissioner of Wikipedia, it is my solemn yet enjoyable duty to inform you that you have been banned from Wikipedia. Why have you been banned, you ask? Maybe it was all that crack you snorted, jerk. Now get off Wikipedia before I have to call the police!

  

Head Commissioner of Wikipedia",1
"Are You Kidding Me?? 
There is no reliable source for Futurepop. Only review crap! Clean your eyes.",1
MTKing is a racist piece of shit against MMA. We use those pages for knowledge and revising past events. If an TV show has an page per episode how cant an sporting event that happens around once a month not have a page?,1
